date,ben_nuclear,ben_hard-coal,ben_gas,ben_biomass,ben_oil,ben_other-non-renewables,ben_wind_onshore,ben_wind_offshore,ben_solar_pv,ben_other-renewables,ben_failure
2025-01-01 00:00:00,4415.0,-0.0,5469.507000000001,2088.0,-0.0,-0.0,3400.176,7416.317,-0.0,1010.0,-0.0
2025-01-01 01:00:00,4415.0,-0.0,4454.976000000001,2088.0,-0.0,-0.0,3727.116,7491.908,-0.0,1010.0,-0.0
2025-01-01 02:00:00,4415.0,-0.0,3663.602999999999,2088.0,-0.0,-0.0,3901.484,7449.913,-0.0,1010.0,-0.0
2025-01-01 03:00:00,4415.0,-0.0,3780.1479999999992,2088.0,-0.0,-0.0,3727.116,7256.736,-0.0,1010.0,-0.0
2025-01-01 04:00:00,4415.0,-0.0,4272.731,2088.0,-0.0,-0.0,3748.912,7080.357,-0.0,1010.0,-0.0
2025-01-01 05:00:00,4415.0,-0.0,5471.718999999999,2088.0,-0.0,-0.0,3836.096,6845.185,-0.0,1010.0,-0.0
2025-01-01 06:00:00,4415.0,-0.0,7033.548000000001,2088.0,-0.0,-0.0,3781.606,6332.846,-0.0,1010.0,-0.0
2025-01-01 07:00:00,4415.0,-0.0,8843.006000000001,2088.0,-0.0,-0.0,3476.462,5610.532,-0.0,1010.0,-0.0
2025-01-01 08:00:00,4415.0,-0.0,10697.068,2088.0,-0.0,-0.0,3258.502,4787.43,-0.0,1010.0,-0.0
2025-01-01 09:00:00,4415.0,-0.0,6826.1810000000005,2088.0,-0.0,-0.0,3007.848,4090.313,5076.658,1010.0,-0.0
2025-01-01 10:00:00,4415.0,-0.0,3770.914999999999,2088.0,-0.0,-0.0,2702.704,3166.423,9865.958,1010.0,-0.0
2025-01-01 11:00:00,4415.0,-0.0,1123.824,2088.0,-0.0,-0.0,3105.93,2922.852,12356.394,1010.0,-0.0
2025-01-01 12:00:00,4415.0,-0.0,2020.4199999999992,2088.0,-0.0,-0.0,2866.174,2360.119,12404.287,1010.0,-0.0
2025-01-01 13:00:00,4415.0,-0.0,8127.989000000001,2088.0,-0.0,-0.0,2626.418,1889.775,10823.818,1010.0,-0.0
2025-01-01 14:00:00,4415.0,-0.0,8639.549753490252,2088.0,-0.0,-0.0,2212.294,1730.194,7710.773,1010.0,-0.0
2025-01-01 15:00:00,4415.0,-0.0,17814.077999999998,2088.0,-0.0,-0.0,1656.496,1646.204,2586.222,1010.0,-0.0
2025-01-01 16:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1514.822,1545.416,-0.0,1010.0,-0.0
2025-01-01 17:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1503.924,1310.244,-0.0,1010.0,-0.0
2025-01-01 18:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1275.066,873.496,-0.0,1010.0,-0.0
2025-01-01 19:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,959.024,512.339,-0.0,1010.0,-0.0
2025-01-01 20:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,610.288,268.768,-0.0,1010.0,-0.0
2025-01-01 21:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,403.226,92.389,-0.0,1010.0,-0.0
2025-01-01 22:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,337.838,151.182,-0.0,1010.0,-0.0
2025-01-01 23:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,250.654,67.192,-0.0,1010.0,-0.0
2025-01-02 00:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,283.348,16.798,-0.0,1010.0,-0.0
2025-01-02 01:00:00,4415.0,-0.0,17598.989,2088.0,-0.0,-0.0,381.43,159.581,-0.0,1010.0,-0.0
2025-01-02 02:00:00,4415.0,-0.0,16574.647999999997,2088.0,-0.0,-0.0,468.614,520.738,-0.0,1010.0,-0.0
2025-01-02 03:00:00,4415.0,-0.0,15985.611,2088.0,-0.0,-0.0,566.696,898.693,-0.0,1010.0,-0.0
2025-01-02 04:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,653.88,1217.855,-0.0,1010.0,-0.0
2025-01-02 05:00:00,4415.0,-0.0,17388.60668144859,2088.0,-0.0,-0.0,850.044,1604.209,-0.0,1010.0,-0.0
2025-01-02 06:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1100.698,1495.022,-0.0,1010.0,-0.0
2025-01-02 07:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1471.23,1142.264,-0.0,1010.0,-0.0
2025-01-02 08:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1754.578,848.299,-0.0,1010.0,-0.0
2025-01-02 09:00:00,4415.0,-0.0,15938.627,2088.0,-0.0,-0.0,1852.66,705.516,6178.197,1010.0,-0.0
2025-01-02 10:00:00,4415.0,-0.0,9882.812,2088.0,-0.0,-0.0,1918.048,1511.82,11494.32,1010.0,-0.0
2025-01-02 11:00:00,4415.0,-0.0,6792.537,2088.0,-0.0,-0.0,1558.414,1520.219,14846.83,1010.0,-0.0
2025-01-02 12:00:00,4415.0,-0.0,6947.27,2088.0,-0.0,-0.0,1732.782,1629.406,14080.542,1010.0,-0.0
2025-01-02 13:00:00,4415.0,-0.0,11112.355999999998,2088.0,-0.0,-0.0,1885.354,1822.583,9530.707,1010.0,-0.0
2025-01-02 14:00:00,4415.0,-0.0,15808.970999999998,2088.0,-0.0,-0.0,1830.864,1914.972,4837.193,1010.0,-0.0
2025-01-02 15:00:00,4415.0,-0.0,18373.832,2088.0,-0.0,-0.0,1863.558,2292.927,1484.683,1010.0,-0.0
2025-01-02 16:00:00,4415.0,-0.0,18269.231,2088.0,-0.0,-0.0,2201.396,3586.373,-0.0,1010.0,-0.0
2025-01-02 17:00:00,4415.0,-0.0,17221.505,2088.0,-0.0,-0.0,2452.05,4661.445,-0.0,1010.0,-0.0
2025-01-02 18:00:00,4415.0,-0.0,16460.826999999997,2088.0,-0.0,-0.0,2550.132,4695.041,-0.0,1010.0,-0.0
2025-01-02 19:00:00,4415.0,-0.0,15082.565000000002,2088.0,-0.0,-0.0,2670.01,4829.425,-0.0,1010.0,-0.0
2025-01-02 20:00:00,4415.0,-0.0,13680.669999999998,2088.0,-0.0,-0.0,2768.092,4720.238,-0.0,1010.0,-0.0
2025-01-02 21:00:00,4415.0,-0.0,12406.22,2088.0,-0.0,-0.0,2931.562,4888.218,-0.0,1010.0,-0.0
2025-01-02 22:00:00,4415.0,-0.0,12307.155,2088.0,-0.0,-0.0,3040.542,4174.303,-0.0,1010.0,-0.0
2025-01-02 23:00:00,4415.0,-0.0,13870.814999999999,2088.0,-0.0,-0.0,3291.196,3451.989,-0.0,1010.0,-0.0
2025-01-03 00:00:00,4415.0,-0.0,13231.145,2088.0,-0.0,-0.0,3138.624,3099.231,-0.0,1010.0,-0.0
2025-01-03 01:00:00,4415.0,-0.0,12208.256,2088.0,-0.0,-0.0,2975.154,3443.59,-0.0,1010.0,-0.0
2025-01-03 02:00:00,4415.0,-0.0,10540.675,2088.0,-0.0,-0.0,2877.072,4594.253,-0.0,1010.0,-0.0
2025-01-03 03:00:00,4415.0,-0.0,10372.186999999998,2088.0,-0.0,-0.0,2844.378,4745.435,-0.0,1010.0,-0.0
2025-01-03 04:00:00,4415.0,-0.0,11267.048,2088.0,-0.0,-0.0,2702.704,4636.248,-0.0,1010.0,-0.0
2025-01-03 05:00:00,4415.0,-0.0,14756.344260394908,2088.0,-0.0,-0.0,2441.152,4350.682,-0.0,1010.0,-0.0
2025-01-03 06:00:00,4415.0,-0.0,15655.061000000002,2088.0,-0.0,-0.0,2114.212,3972.727,-0.0,1010.0,-0.0
2025-01-03 07:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1885.354,3242.014,-0.0,1010.0,-0.0
2025-01-03 08:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1612.904,2494.503,-0.0,1010.0,-0.0
2025-01-03 09:00:00,4415.0,-0.0,15504.082578947371,2088.0,-0.0,-0.0,1318.658,2015.76,7998.131,1010.0,-0.0
2025-01-03 10:00:00,4415.0,-0.0,8375.262999999999,2088.0,-0.0,-0.0,893.636,1394.234,15277.867,1010.0,-0.0
2025-01-03 11:00:00,4415.0,-0.0,9011.613,2088.0,-0.0,-0.0,555.798,873.496,19205.093,1010.0,-0.0
2025-01-03 12:00:00,4415.0,-0.0,6121.594263157896,2088.0,-0.0,-0.0,414.124,495.541,20210.846,1010.0,-0.0
2025-01-03 13:00:00,4415.0,-0.0,10360.72,2088.0,-0.0,-0.0,337.838,235.172,18678.27,1010.0,-0.0
2025-01-03 14:00:00,4415.0,-0.0,15787.204999999998,2088.0,-0.0,-0.0,348.736,75.591,13218.468,1010.0,-0.0
2025-01-03 15:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,403.226,16.798,5555.588,1010.0,-0.0
2025-01-03 16:00:00,4415.0,2095.3019999999997,18500.0,2088.0,-0.0,-0.0,544.9,16.798,-0.0,1010.0,-0.0
2025-01-03 17:00:00,4415.0,2282.7009999999973,18500.0,2088.0,-0.0,-0.0,544.9,8.399,-0.0,1010.0,-0.0
2025-01-03 18:00:00,4415.0,2332.7380000321173,18500.0,2088.0,-0.0,-0.0,425.022,-0.0,-0.0,1010.0,-0.0
2025-01-03 19:00:00,4415.0,2671.0,18500.0,2088.0,-0.0,-0.0,359.634,-0.0,-0.0,1010.0,-0.0
2025-01-03 20:00:00,4415.0,2671.0,18500.0,2088.0,-0.0,-0.0,305.144,-0.0,-0.0,1010.0,-0.0
2025-01-03 21:00:00,4415.0,1863.252999999997,18500.0,2088.0,-0.0,-0.0,283.348,8.399,-0.0,1010.0,-0.0
2025-01-03 22:00:00,4415.0,1145.1699999999983,18500.0,2088.0,-0.0,-0.0,316.042,100.788,-0.0,1010.0,-0.0
2025-01-03 23:00:00,4415.0,2089.9820000000036,18500.0,2088.0,-0.0,-0.0,359.634,134.384,-0.0,1010.0,-0.0
2025-01-04 00:00:00,4415.0,644.9030000000021,18500.0,2088.0,-0.0,-0.0,435.92,193.177,-0.0,1010.0,-0.0
2025-01-04 01:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,501.308,235.172,-0.0,1010.0,-0.0
2025-01-04 02:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,566.696,293.965,-0.0,1010.0,-0.0
2025-01-04 03:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,610.288,352.758,-0.0,1010.0,-0.0
2025-01-04 04:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,708.37,545.935,-0.0,1010.0,-0.0
2025-01-04 05:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,795.554,940.688,-0.0,1010.0,-0.0
2025-01-04 06:00:00,4415.0,1294.278970006675,18500.0,2088.0,-0.0,-0.0,915.432,1369.037,-0.0,1010.0,-0.0
2025-01-04 07:00:00,4415.0,1491.005000000001,18500.0,2088.0,-0.0,-0.0,1024.412,1822.583,-0.0,1010.0,-0.0
2025-01-04 08:00:00,4415.0,2671.0,18500.0,2088.0,-0.0,-0.0,1176.984,1788.987,-0.0,1010.0,-0.0
2025-01-04 09:00:00,4415.0,-0.0,18137.531000000003,2088.0,-0.0,-0.0,1307.76,1679.8,5411.909,1010.0,-0.0
2025-01-04 10:00:00,4415.0,-0.0,12342.558498645858,2088.0,-0.0,-0.0,1536.618,2024.159,11159.069,1010.0,-0.0
2025-01-04 11:00:00,4415.0,-0.0,6834.3319999999985,2088.0,-0.0,-0.0,1427.638,2418.912,15613.118,1010.0,-0.0
2025-01-04 12:00:00,4415.0,-0.0,9741.738,2088.0,-0.0,-0.0,1471.23,2712.877,16044.155,1010.0,-0.0
2025-01-04 13:00:00,4415.0,-0.0,12122.787999999999,2088.0,-0.0,-0.0,1482.128,2990.044,13410.04,1010.0,-0.0
2025-01-04 14:00:00,4415.0,-0.0,16492.549,2088.0,-0.0,-0.0,1405.842,3090.832,9051.777,1010.0,-0.0
2025-01-04 15:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1351.352,2847.261,3400.403,1010.0,-0.0
2025-01-04 16:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1438.536,2477.705,-0.0,1010.0,-0.0
2025-01-04 17:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1503.924,2141.745,-0.0,1010.0,-0.0
2025-01-04 18:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1536.618,2099.75,-0.0,1010.0,-0.0
2025-01-04 19:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1514.822,2326.523,-0.0,1010.0,-0.0
2025-01-04 20:00:00,4415.0,-0.0,18047.013,2088.0,-0.0,-0.0,1569.312,2729.675,-0.0,1010.0,-0.0
2025-01-04 21:00:00,4415.0,-0.0,17196.108,2088.0,-0.0,-0.0,1558.414,2704.478,-0.0,1010.0,-0.0
2025-01-04 22:00:00,4415.0,-0.0,15676.919999999998,2088.0,-0.0,-0.0,1721.884,3393.196,-0.0,1010.0,-0.0
2025-01-04 23:00:00,4415.0,-0.0,16589.074,2088.0,-0.0,-0.0,1634.7,3141.226,-0.0,1010.0,-0.0
2025-01-05 00:00:00,4415.0,-0.0,15588.313000000002,2088.0,-0.0,-0.0,1536.618,2780.069,-0.0,1010.0,-0.0
2025-01-05 01:00:00,4415.0,-0.0,14988.169000000002,2088.0,-0.0,-0.0,1394.944,2628.887,-0.0,1010.0,-0.0
2025-01-05 02:00:00,4415.0,-0.0,14504.552,2088.0,-0.0,-0.0,1329.556,2586.892,-0.0,1010.0,-0.0
2025-01-05 03:00:00,4415.0,-0.0,14512.934000000001,2088.0,-0.0,-0.0,1307.76,2469.306,-0.0,1010.0,-0.0
2025-01-05 04:00:00,4415.0,-0.0,15302.591,2088.0,-0.0,-0.0,1253.27,2192.139,-0.0,1010.0,-0.0
2025-01-05 05:00:00,4415.0,-0.0,17732.888144048567,2088.0,-0.0,-0.0,1242.372,1965.366,-0.0,1010.0,-0.0
2025-01-05 06:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1296.862,1881.376,-0.0,1010.0,-0.0
2025-01-05 07:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1405.842,1998.962,-0.0,1010.0,-0.0
2025-01-05 08:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1558.414,2200.538,-0.0,1010.0,-0.0
2025-01-05 09:00:00,4415.0,-0.0,16852.746,2088.0,-0.0,-0.0,1645.598,2444.109,3783.547,1010.0,-0.0
2025-01-05 10:00:00,4415.0,-0.0,12472.013000000003,2088.0,-0.0,-0.0,1438.536,2780.069,8333.382,1010.0,-0.0
2025-01-05 11:00:00,4415.0,-0.0,9913.685454312095,2088.0,-0.0,-0.0,1373.148,2754.872,12021.143,1010.0,-0.0
2025-01-05 12:00:00,4415.0,-0.0,7716.007,2088.0,-0.0,-0.0,1275.066,2435.71,12883.217,1010.0,-0.0
2025-01-05 13:00:00,4415.0,-0.0,12419.889833798827,2088.0,-0.0,-0.0,1155.188,2057.755,11446.427,1010.0,-0.0
2025-01-05 14:00:00,4415.0,-0.0,17181.237999999998,2088.0,-0.0,-0.0,959.024,1856.179,7806.559,1010.0,-0.0
2025-01-05 15:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1046.208,1772.189,3208.831,1010.0,-0.0
2025-01-05 16:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1231.474,1595.81,-0.0,1010.0,-0.0
2025-01-05 17:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1427.638,1553.815,-0.0,1010.0,-0.0
2025-01-05 18:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1449.434,1587.411,-0.0,1010.0,-0.0
2025-01-05 19:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1438.536,1671.401,-0.0,1010.0,-0.0
2025-01-05 20:00:00,4415.0,-0.0,18052.064000000002,2088.0,-0.0,-0.0,1394.944,1746.992,-0.0,1010.0,-0.0
2025-01-05 21:00:00,4415.0,-0.0,17392.146,2088.0,-0.0,-0.0,1296.862,1746.992,-0.0,1010.0,-0.0
2025-01-05 22:00:00,4415.0,-0.0,16671.278000000002,2088.0,-0.0,-0.0,1307.76,1998.962,-0.0,1010.0,-0.0
2025-01-05 23:00:00,4415.0,-0.0,17838.322,2088.0,-0.0,-0.0,1122.494,1814.184,-0.0,1010.0,-0.0
2025-01-06 00:00:00,4415.0,-0.0,16647.052,2088.0,-0.0,-0.0,926.33,1528.618,-0.0,1010.0,-0.0
2025-01-06 01:00:00,4415.0,-0.0,16060.406000000003,2088.0,-0.0,-0.0,817.35,1310.244,-0.0,1010.0,-0.0
2025-01-06 02:00:00,4415.0,-0.0,15653.358,2088.0,-0.0,-0.0,730.166,1041.476,-0.0,1010.0,-0.0
2025-01-06 03:00:00,4415.0,-0.0,15571.445,2088.0,-0.0,-0.0,741.064,915.491,-0.0,1010.0,-0.0
2025-01-06 04:00:00,4415.0,-0.0,18127.78669806623,2088.0,-0.0,-0.0,708.37,739.112,-0.0,1010.0,-0.0
2025-01-06 05:00:00,4415.0,-0.0,16588.592999999997,2088.0,-0.0,-0.0,697.472,545.935,-0.0,1010.0,-0.0
2025-01-06 06:00:00,4415.0,-0.0,17331.989,2088.0,-0.0,-0.0,719.268,478.743,-0.0,1010.0,-0.0
2025-01-06 07:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,730.166,613.127,-0.0,1010.0,-0.0
2025-01-06 08:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,730.166,747.511,-0.0,1010.0,-0.0
2025-01-06 09:00:00,4415.0,-0.0,15043.289999999997,2088.0,-0.0,-0.0,653.88,814.703,6657.127,1010.0,-0.0
2025-01-06 10:00:00,4415.0,-0.0,11741.78157894737,2088.0,-0.0,-0.0,610.288,621.526,12069.036,1010.0,-0.0
2025-01-06 11:00:00,4415.0,-0.0,9325.029263157896,2088.0,-0.0,-0.0,555.798,806.304,15229.974,1010.0,-0.0
2025-01-06 12:00:00,4415.0,-0.0,10740.970000000001,2088.0,-0.0,-0.0,523.104,1301.845,15182.081,1010.0,-0.0
2025-01-06 13:00:00,4415.0,-0.0,13579.782,2088.0,-0.0,-0.0,479.512,1797.386,11494.32,1010.0,-0.0
2025-01-06 14:00:00,4415.0,-0.0,17996.082,2088.0,-0.0,-0.0,457.716,1713.396,6800.806,1010.0,-0.0
2025-01-06 15:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,457.716,1553.815,2490.436,1010.0,-0.0
2025-01-06 16:00:00,4415.0,286.99600003211526,18500.0,2088.0,-0.0,-0.0,523.104,1495.022,-0.0,1010.0,-0.0
2025-01-06 17:00:00,4415.0,658.0800000000017,18500.0,2088.0,-0.0,-0.0,566.696,1478.224,-0.0,1010.0,-0.0
2025-01-06 18:00:00,4415.0,456.8590000000004,18500.0,2088.0,-0.0,-0.0,523.104,1369.037,-0.0,1010.0,-0.0
2025-01-06 19:00:00,4415.0,2671.0,18500.0,2088.0,-0.0,-0.0,512.206,1217.855,-0.0,1010.0,-0.0
2025-01-06 20:00:00,4415.0,1409.8140000000021,18500.0,2088.0,-0.0,-0.0,523.104,991.082,-0.0,1010.0,-0.0
2025-01-06 21:00:00,4415.0,2097.4900000000016,18500.0,2088.0,-0.0,-0.0,512.206,806.304,-0.0,1010.0,-0.0
2025-01-06 22:00:00,4415.0,1471.864999999998,18500.0,2088.0,-0.0,-0.0,359.634,831.501,-0.0,1010.0,-0.0
2025-01-06 23:00:00,4415.0,-0.0,18173.032,2088.0,-0.0,-0.0,359.634,554.334,-0.0,1010.0,-0.0
2025-01-07 00:00:00,4415.0,-0.0,16909.811999999998,2088.0,-0.0,-0.0,381.43,352.758,-0.0,1010.0,-0.0
2025-01-07 01:00:00,4415.0,-0.0,16147.203000000001,2088.0,-0.0,-0.0,403.226,243.571,-0.0,1010.0,-0.0
2025-01-07 02:00:00,4415.0,-0.0,15480.291000000001,2088.0,-0.0,-0.0,370.532,193.177,-0.0,1010.0,-0.0
2025-01-07 03:00:00,4415.0,-0.0,15319.189999999999,2088.0,-0.0,-0.0,316.042,268.768,-0.0,1010.0,-0.0
2025-01-07 04:00:00,4415.0,-0.0,15428.083999999999,2088.0,-0.0,-0.0,261.552,302.364,-0.0,1010.0,-0.0
2025-01-07 05:00:00,4415.0,-0.0,15728.085,2088.0,-0.0,-0.0,217.96,377.955,-0.0,1010.0,-0.0
2025-01-07 06:00:00,4415.0,-0.0,15963.600999999999,2088.0,-0.0,-0.0,228.858,495.541,-0.0,1010.0,-0.0
2025-01-07 07:00:00,4415.0,-0.0,16711.822,2088.0,-0.0,-0.0,272.45,604.728,-0.0,1010.0,-0.0
2025-01-07 08:00:00,4415.0,-0.0,17804.559,2088.0,-0.0,-0.0,326.94,831.501,-0.0,1010.0,-0.0
2025-01-07 09:00:00,4415.0,-0.0,11574.303,2088.0,-0.0,-0.0,359.634,1083.471,6896.592,1010.0,-0.0
2025-01-07 10:00:00,4415.0,-0.0,5406.270999999999,2088.0,-0.0,-0.0,228.858,1772.189,13122.682,1010.0,-0.0
2025-01-07 11:00:00,4415.0,-0.0,954.9840000000004,2088.0,-0.0,-0.0,207.062,1914.972,17911.982,1010.0,-0.0
2025-01-07 12:00:00,4415.0,-0.0,3499.4739999999993,2088.0,-0.0,-0.0,185.266,1839.381,19300.879,1010.0,-0.0
2025-01-07 13:00:00,4415.0,-0.0,2000.402000000001,2088.0,-0.0,-0.0,141.674,1780.588,16858.336,1010.0,-0.0
2025-01-07 14:00:00,4415.0,-0.0,9414.745975095286,2088.0,-0.0,-0.0,98.082,1931.77,11829.571,1010.0,-0.0
2025-01-07 15:00:00,4415.0,-0.0,17128.132,2088.0,-0.0,-0.0,98.082,1931.77,5364.016,1010.0,-0.0
2025-01-07 16:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,217.96,2200.538,-0.0,1010.0,-0.0
2025-01-07 17:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,403.226,2351.72,-0.0,1010.0,-0.0
2025-01-07 18:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,544.9,2586.892,-0.0,1010.0,-0.0
2025-01-07 19:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,632.084,2519.7,-0.0,1010.0,-0.0
2025-01-07 20:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,653.88,1889.775,-0.0,1010.0,-0.0
2025-01-07 21:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,621.186,1226.254,-0.0,1010.0,-0.0
2025-01-07 22:00:00,4415.0,-0.0,18345.169,2088.0,-0.0,-0.0,708.37,1167.461,-0.0,1010.0,-0.0
2025-01-07 23:00:00,4415.0,-0.0,17698.302,2088.0,-0.0,-0.0,784.656,1327.042,-0.0,1010.0,-0.0
2025-01-08 00:00:00,4415.0,-0.0,17198.272955690532,2088.0,-0.0,-0.0,904.534,1268.249,-0.0,1010.0,-0.0
2025-01-08 01:00:00,4415.0,-0.0,15552.293999999998,2088.0,-0.0,-0.0,1024.412,890.294,-0.0,1010.0,-0.0
2025-01-08 02:00:00,4415.0,-0.0,14976.483,2088.0,-0.0,-0.0,1155.188,596.329,-0.0,1010.0,-0.0
2025-01-08 03:00:00,4415.0,-0.0,15431.10642936554,2088.0,-0.0,-0.0,1384.046,495.541,-0.0,1010.0,-0.0
2025-01-08 04:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1580.21,487.142,-0.0,1010.0,-0.0
2025-01-08 05:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,1809.068,571.132,-0.0,1010.0,-0.0
2025-01-08 06:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,2005.232,755.91,-0.0,1010.0,-0.0
2025-01-08 07:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,2125.11,1201.057,-0.0,1010.0,-0.0
2025-01-08 08:00:00,4415.0,-0.0,18500.0,2088.0,-0.0,-0.0,2168.702,1704.997,-0.0,1010.0,-0.0
2025-01-08 09:00:00,4415.0,-0.0,15586.545999999998,2088.0,-0.0,-0.0,2375.764,1990.563,6657.127,1010.0,-0.0
2025-01-08 10:00:00,4415.0,-0.0,11251.695,2088.0,-0.0,-0.0,2353.968,2124.947,11015.39,1010.0,-0.0
2025-01-08 11:00:00,4415.0,-0.0,6934.089,2088.0,-0.0,-0.0,3062.338,2435.71,13936.863,1010.0,-0.0
2025-01-08 12:00:00,4415.0,-0.0,3900.959999999999,2088.0,-0.0,-0.0,3618.136,2931.251,15373.653,1010.0,-0.0
2025-01-08 13:00:00,4415.0,-0.0,5262.273000000001,2088.0,-0.0,-0.0,3825.198,3158.024,13649.505,1010.0,-0.0
2025-01-08 14:00:00,4415.0,-0.0,8603.160999999996,2088.0,-0.0,-0.0,3999.566,3409.994,9722.279,1010.0,-0.0
2025-01-08 15:00:00,4415.0,-0.0,13312.629,2088.0,-0.0,-0.0,4075.852,3670.363,4406.156,1010.0,-0.0
2025-01-08 16:00:00,4415.0,-0.0,16799.916,2088.0,-0.0,-0.0,4577.16,3997.924,-0.0,1010.0,-0.0
2025-01-08 17:00:00,4415.0,-0.0,16112.66,2088.0,-0.0,-0.0,5100.264,4401.076,-0.0,1010.0,-0.0
2025-01-08 18:00:00,4415.0,-0.0,14435.362000000001,2088.0,-0.0,-0.0,5383.612,4821.026,-0.0,1010.0,-0.0
2025-01-08 19:00:00,4415.0,-0.0,12354.541000000001,2088.0,-0.0,-0.0,5525.286,5266.173,-0.0,1010.0,-0.0
2025-01-08 20:00:00,4415.0,-0.0,9822.847000000002,2088.0,-0.0,-0.0,5895.818,5585.335,-0.0,1010.0,-0.0
2025-01-08 21:00:00,4415.0,-0.0,7920.398000000001,2088.0,-0.0,-0.0,6353.534,6148.068,-0.0,1010.0,-0.0
2025-01-08 22:00:00,4415.0,-0.0,5978.558,2088.0,-0.0,-0.0,6462.514,7323.928,-0.0,1010.0,-0.0
2025-01-08 23:00:00,4415.0,-0.0,6232.399000000001,2088.0,-0.0,-0.0,6996.516,7685.085,-0.0,1010.0,-0.0
2025-01-09 00:00:00,4415.0,-0.0,4334.271999999999,2088.0,-0.0,-0.0,7323.456,7794.272,-0.0,1010.0,-0.0
2025-01-09 01:00:00,4415.0,-0.0,2941.8640000000005,2088.0,-0.0,-0.0,7726.682,7945.454,-0.0,1010.0,-0.0
2025-01-09 02:00:00,4415.0,-0.0,1926.4409999999998,2088.0,-0.0,-0.0,8129.908,7970.651,-0.0,1010.0,-0.0
2025-01-09 03:00:00,4415.0,-0.0,1789.0730000000003,2088.0,-0.0,-0.0,8304.276,7970.651,-0.0,1010.0,-0.0
2025-01-09 04:00:00,4415.0,-0.0,2189.2040000000015,2088.0,-0.0,-0.0,8467.746,7979.05,-0.0,1010.0,-0.0
2025-01-09 05:00:00,4415.0,-0.0,3586.5300000000007,2088.0,-0.0,-0.0,8609.42,7979.05,-0.0,1010.0,-0.0
2025-01-09 06:00:00,4415.0,-0.0,5366.550000000001,2088.0,-0.0,-0.0,8718.4,7979.05,-0.0,1010.0,-0.0
2025-01-09 07:00:00,4415.0,-0.0,5828.2840000000015,2088.0,-0.0,-0.0,8903.666,7979.05,-0.0,1010.0,-0.0
2025-01-09 08:00:00,4415.0,-0.0,8727.814,2088.0,-0.0,-0.0,9067.136,7979.05,-0.0,1010.0,-0.0
2025-01-09 09:00:00,4415.0,-0.0,7624.064,2088.0,-0.0,-0.0,8827.38,7979.05,2011.506,1010.0,-0.0
