date,ben_nuclear,ben_hard-coal,ben_gas,ben_oil,ben_other-non-renewables,ben_wind_onshore,ben_wind_offshore,ben_solar_pv,ben_other-renewables,ben_failure
2025-01-01 00:00:00,-0.0,791.8249999999971,20589.0,-0.0,-0.0,359.634,495.541,-0.0,1010.0,-0.0
2025-01-01 01:00:00,-0.0,89.34299999999712,20589.0,-0.0,-0.0,392.328,596.329,-0.0,1010.0,-0.0
2025-01-01 02:00:00,-0.0,-0.0,19814.672000000002,-0.0,-0.0,512.206,655.122,-0.0,1010.0,-0.0
2025-01-01 03:00:00,-0.0,-0.0,19217.118,-0.0,-0.0,642.982,839.9,-0.0,1010.0,-0.0
2025-01-01 04:00:00,-0.0,-0.0,19163.469999999998,-0.0,-0.0,850.044,957.486,-0.0,1010.0,-0.0
2025-01-01 05:00:00,-0.0,-0.0,18894.645,-0.0,-0.0,1285.964,1755.391,-0.0,1010.0,-0.0
2025-01-01 06:00:00,-0.0,-0.0,17245.591,-0.0,-0.0,2048.824,3485.585,-0.0,1010.0,-0.0
2025-01-01 07:00:00,-0.0,-0.0,15478.671000000002,-0.0,-0.0,3171.318,4947.011,-0.0,1010.0,-0.0
2025-01-01 08:00:00,-0.0,-0.0,14594.134,-0.0,-0.0,4108.546,5711.32,-0.0,1010.0,-0.0
2025-01-01 09:00:00,-0.0,-0.0,12191.635000000002,-0.0,-0.0,5067.57,6601.614,814.181,1010.0,-0.0
2025-01-01 10:00:00,-0.0,-0.0,10929.720000000001,-0.0,-0.0,6081.084,6903.978,1245.218,1010.0,-0.0
2025-01-01 11:00:00,-0.0,-0.0,10073.152999999998,-0.0,-0.0,6734.964,7307.13,1005.753,1010.0,-0.0
2025-01-01 12:00:00,-0.0,-0.0,9968.639,-0.0,-0.0,7268.966,7617.893,670.502,1010.0,-0.0
2025-01-01 13:00:00,-0.0,-0.0,9879.345999999998,-0.0,-0.0,7497.824,7676.686,383.144,1010.0,-0.0
2025-01-01 14:00:00,-0.0,-0.0,9990.915,-0.0,-0.0,7650.396,7533.903,95.786,1010.0,-0.0
2025-01-01 15:00:00,-0.0,-0.0,10468.392999999998,-0.0,-0.0,7813.866,7214.741,-0.0,1010.0,-0.0
2025-01-01 16:00:00,-0.0,-0.0,11543.513000000003,-0.0,-0.0,8129.908,6895.579,-0.0,1010.0,-0.0
2025-01-01 17:00:00,-0.0,-0.0,13061.345000000001,-0.0,-0.0,8391.46,6761.195,-0.0,1010.0,-0.0
2025-01-01 18:00:00,-0.0,-0.0,13371.619000000002,-0.0,-0.0,8511.338,6358.043,-0.0,1010.0,-0.0
2025-01-01 19:00:00,-0.0,-0.0,12378.114999999998,-0.0,-0.0,8522.236,6307.649,-0.0,1010.0,-0.0
2025-01-01 20:00:00,-0.0,-0.0,11582.08,-0.0,-0.0,8413.256,6181.664,-0.0,1010.0,-0.0
2025-01-01 21:00:00,-0.0,-0.0,11474.829,-0.0,-0.0,8260.684,5988.487,-0.0,1010.0,-0.0
2025-01-01 22:00:00,-0.0,-0.0,11492.786,-0.0,-0.0,7726.682,5610.532,-0.0,1010.0,-0.0
2025-01-01 23:00:00,-0.0,-0.0,11437.096999999998,-0.0,-0.0,7759.376,5652.527,-0.0,1010.0,-0.0
2025-01-02 00:00:00,-0.0,-0.0,9856.391000000001,-0.0,-0.0,7661.294,5753.315,-0.0,1010.0,-0.0
2025-01-02 01:00:00,-0.0,-0.0,9191.059000000001,-0.0,-0.0,7563.212,5635.729,-0.0,1010.0,-0.0
2025-01-02 02:00:00,-0.0,-0.0,9227.14,-0.0,-0.0,6952.924,5576.936,-0.0,1010.0,-0.0
2025-01-02 03:00:00,-0.0,-0.0,9584.759999999998,-0.0,-0.0,6549.698,5526.542,-0.0,1010.0,-0.0
2025-01-02 04:00:00,-0.0,-0.0,11239.76,-0.0,-0.0,5656.062,5224.178,-0.0,1010.0,-0.0
2025-01-02 05:00:00,-0.0,-0.0,13993.526999999998,-0.0,-0.0,4697.038,4745.435,-0.0,1010.0,-0.0
2025-01-02 06:00:00,-0.0,-0.0,17840.709,-0.0,-0.0,3683.524,3636.767,-0.0,1010.0,-0.0
2025-01-02 07:00:00,-0.0,-0.0,19731.885,-0.0,-0.0,2833.48,3065.635,-0.0,1010.0,-0.0
2025-01-02 08:00:00,364.5619999999981,2671.0,20589.0,-0.0,-0.0,2659.112,2301.326,-0.0,1010.0,-0.0
2025-01-02 09:00:00,612.9680000000008,2671.0,20589.0,-0.0,-0.0,3214.91,2217.336,95.786,1010.0,-0.0
2025-01-02 10:00:00,-0.0,569.6999999999971,20589.0,-0.0,-0.0,4402.792,3426.792,574.716,1010.0,-0.0
2025-01-02 11:00:00,-0.0,-0.0,17676.677999999996,-0.0,-0.0,5045.774,5039.4,1724.148,1010.0,-0.0
2025-01-02 12:00:00,-0.0,-0.0,15360.475000000004,-0.0,-0.0,5503.49,5358.562,2921.473,1010.0,-0.0
2025-01-02 13:00:00,-0.0,-0.0,15983.378999999997,-0.0,-0.0,5459.898,5324.966,2346.757,1010.0,-0.0
2025-01-02 14:00:00,-0.0,-0.0,17547.347999999998,-0.0,-0.0,5372.714,5282.971,909.967,1010.0,-0.0
2025-01-02 15:00:00,-0.0,-0.0,18037.806000000004,-0.0,-0.0,5274.632,5358.562,-0.0,1010.0,-0.0
2025-01-02 16:00:00,-0.0,-0.0,17945.529000000002,-0.0,-0.0,5503.49,5198.981,-0.0,1010.0,-0.0
2025-01-02 17:00:00,-0.0,-0.0,17804.883,-0.0,-0.0,5732.348,5299.769,-0.0,1010.0,-0.0
2025-01-02 18:00:00,-0.0,-0.0,16617.372,-0.0,-0.0,6168.268,5375.36,-0.0,1010.0,-0.0
2025-01-02 19:00:00,-0.0,-0.0,14821.475999999999,-0.0,-0.0,6538.8,5677.724,-0.0,1010.0,-0.0
2025-01-02 20:00:00,-0.0,-0.0,12870.062000000002,-0.0,-0.0,6876.638,5879.3,-0.0,1010.0,-0.0
2025-01-02 21:00:00,-0.0,-0.0,11432.245,-0.0,-0.0,7279.864,5954.891,-0.0,1010.0,-0.0
2025-01-02 22:00:00,-0.0,-0.0,11419.042,-0.0,-0.0,6985.618,5543.34,-0.0,1010.0,-0.0
2025-01-02 23:00:00,-0.0,-0.0,12706.547999999999,-0.0,-0.0,6996.516,5576.936,-0.0,1010.0,-0.0
2025-01-03 00:00:00,-0.0,-0.0,11602.024999999998,-0.0,-0.0,6854.842,5602.133,-0.0,1010.0,-0.0
2025-01-03 01:00:00,-0.0,-0.0,11773.376,-0.0,-0.0,6538.8,4837.824,-0.0,1010.0,-0.0
2025-01-03 02:00:00,-0.0,-0.0,12997.104,-0.0,-0.0,5863.124,3594.772,-0.0,1010.0,-0.0
2025-01-03 03:00:00,-0.0,-0.0,14279.303000000002,-0.0,-0.0,5318.224,2746.473,-0.0,1010.0,-0.0
2025-01-03 04:00:00,-0.0,-0.0,15891.562000000002,-0.0,-0.0,4991.284,2066.154,-0.0,1010.0,-0.0
2025-01-03 05:00:00,-0.0,-0.0,17506.632,-0.0,-0.0,4762.426,2166.942,-0.0,1010.0,-0.0
2025-01-03 06:00:00,-0.0,-0.0,18990.952,-0.0,-0.0,4511.772,2721.276,-0.0,1010.0,-0.0
2025-01-03 07:00:00,-0.0,-0.0,19807.008,-0.0,-0.0,4348.302,2603.69,-0.0,1010.0,-0.0
2025-01-03 08:00:00,53.16700000000128,2671.0,20589.0,-0.0,-0.0,4261.118,2393.715,-0.0,1010.0,-0.0
2025-01-03 09:00:00,-0.0,2148.555999999997,20589.0,-0.0,-0.0,4337.404,2393.715,1197.325,1010.0,-0.0
2025-01-03 10:00:00,-0.0,1801.9100000000035,20589.0,-0.0,-0.0,3585.442,2242.533,2634.115,1010.0,-0.0
2025-01-03 11:00:00,-0.0,2053.369999999999,20589.0,-0.0,-0.0,3389.278,1444.628,3256.724,1010.0,-0.0
2025-01-03 12:00:00,-0.0,2098.229000000003,20589.0,-0.0,-0.0,2942.46,848.299,4023.012,1010.0,-0.0
2025-01-03 13:00:00,552.3760000000038,2671.0,20589.0,-0.0,-0.0,2288.58,629.925,3975.119,1010.0,-0.0
2025-01-03 14:00:00,1870.2150000000038,2671.0,20589.0,-0.0,-0.0,1580.21,823.102,2921.473,1010.0,-0.0
2025-01-03 15:00:00,2790.490999999998,2671.0,20589.0,-0.0,-0.0,1416.74,1192.658,1293.111,1010.0,-0.0
2025-01-03 16:00:00,3043.4500000000007,2671.0,20589.0,-0.0,-0.0,1307.76,1763.79,-0.0,1010.0,-0.0
2025-01-03 17:00:00,2646.5030000000006,2671.0,20589.0,-0.0,-0.0,1285.964,2242.533,-0.0,1010.0,-0.0
2025-01-03 18:00:00,1584.7150000000001,2671.0,20589.0,-0.0,-0.0,1285.964,2343.321,-0.0,1010.0,-0.0
2025-01-03 19:00:00,122.84000000000015,2671.0,20589.0,-0.0,-0.0,1384.046,2402.114,-0.0,1010.0,-0.0
2025-01-03 20:00:00,-0.0,1053.4840000000004,20589.0,-0.0,-0.0,1471.23,2637.286,-0.0,1010.0,-0.0
2025-01-03 21:00:00,-0.0,-0.0,20583.819,-0.0,-0.0,1547.516,2813.665,-0.0,1010.0,-0.0
2025-01-03 22:00:00,-0.0,46.85399999999936,20589.0,-0.0,-0.0,1645.598,2116.548,-0.0,1010.0,-0.0
2025-01-03 23:00:00,-0.0,2425.060999999998,20589.0,-0.0,-0.0,1754.578,2007.361,-0.0,1010.0,-0.0
2025-01-04 00:00:00,-0.0,197.58399999999892,20589.0,-0.0,-0.0,2016.13,2637.286,-0.0,1010.0,-0.0
2025-01-04 01:00:00,-0.0,-0.0,18104.928,-0.0,-0.0,2484.744,3964.328,-0.0,1010.0,-0.0
2025-01-04 02:00:00,-0.0,-0.0,16253.898000000001,-0.0,-0.0,2833.48,4854.622,-0.0,1010.0,-0.0
2025-01-04 03:00:00,-0.0,-0.0,15626.004999999997,-0.0,-0.0,3182.216,5215.779,-0.0,1010.0,-0.0
2025-01-04 04:00:00,-0.0,-0.0,15659.303999999998,-0.0,-0.0,3421.972,5677.724,-0.0,1010.0,-0.0
2025-01-04 05:00:00,-0.0,-0.0,16331.944000000001,-0.0,-0.0,3912.382,6097.674,-0.0,1010.0,-0.0
2025-01-04 06:00:00,-0.0,-0.0,17671.906,-0.0,-0.0,4054.056,6400.038,-0.0,1010.0,-0.0
2025-01-04 07:00:00,-0.0,-0.0,18005.624,-0.0,-0.0,4173.934,6366.442,-0.0,1010.0,-0.0
2025-01-04 08:00:00,-0.0,796.1270000000004,20589.0,-0.0,-0.0,4315.608,6173.265,-0.0,1010.0,-0.0
2025-01-04 09:00:00,-0.0,-0.0,19418.426,-0.0,-0.0,4544.466,5996.886,2586.222,1010.0,-0.0
2025-01-04 10:00:00,-0.0,-0.0,16370.674,-0.0,-0.0,4675.242,6148.068,5364.016,1010.0,-0.0
2025-01-04 11:00:00,-0.0,-0.0,13310.021999999997,-0.0,-0.0,5340.02,6064.078,7662.88,1010.0,-0.0
2025-01-04 12:00:00,-0.0,-0.0,11794.443000000003,-0.0,-0.0,5754.144,5753.315,8908.098,1010.0,-0.0
2025-01-04 13:00:00,-0.0,-0.0,12742.325,-0.0,-0.0,5797.736,5400.557,8333.382,1010.0,-0.0
2025-01-04 14:00:00,-0.0,-0.0,15836.886999999999,-0.0,-0.0,5765.042,5005.804,5699.267,1010.0,-0.0
2025-01-04 15:00:00,-0.0,-0.0,19975.410999999996,-0.0,-0.0,5187.448,4627.849,2107.292,1010.0,-0.0
2025-01-04 16:00:00,-0.0,2382.237000000001,20589.0,-0.0,-0.0,4500.874,4291.889,-0.0,1010.0,-0.0
2025-01-04 17:00:00,842.4660000000003,2671.0,20589.0,-0.0,-0.0,3955.974,3695.56,-0.0,1010.0,-0.0
2025-01-04 18:00:00,721.7410000000018,2671.0,20589.0,-0.0,-0.0,3476.462,3384.797,-0.0,1010.0,-0.0
2025-01-04 19:00:00,257.03199999999924,2671.0,20589.0,-0.0,-0.0,3062.338,3107.63,-0.0,1010.0,-0.0
2025-01-04 20:00:00,-0.0,2198.2260000000024,20589.0,-0.0,-0.0,2637.316,2872.458,-0.0,1010.0,-0.0
2025-01-04 21:00:00,-0.0,2144.107,20589.0,-0.0,-0.0,2266.784,2444.109,-0.0,1010.0,-0.0
2025-01-04 22:00:00,65.3179999999993,2671.0,20589.0,-0.0,-0.0,1634.7,1830.982,-0.0,1010.0,-0.0
2025-01-04 23:00:00,2278.41,2671.0,20589.0,-0.0,-0.0,1416.74,1259.85,-0.0,1010.0,-0.0
2025-01-05 00:00:00,1398.2229999999981,2671.0,20589.0,-0.0,-0.0,1187.882,881.895,-0.0,1010.0,-0.0
2025-01-05 01:00:00,926.0659999999989,2671.0,20589.0,-0.0,-0.0,1068.004,587.93,-0.0,1010.0,-0.0
2025-01-05 02:00:00,756.5,2671.0,20589.0,-0.0,-0.0,839.146,386.354,-0.0,1010.0,-0.0
2025-01-05 03:00:00,759.867000000002,2671.0,20589.0,-0.0,-0.0,599.39,478.743,-0.0,1010.0,-0.0
2025-01-05 04:00:00,914.8940000000002,2671.0,20589.0,-0.0,-0.0,512.206,839.9,-0.0,1010.0,-0.0
2025-01-05 05:00:00,1851.7390000000014,2671.0,20589.0,-0.0,-0.0,534.002,1184.259,-0.0,1010.0,-0.0
2025-01-05 06:00:00,3031.172999999999,2671.0,20589.0,-0.0,-0.0,642.982,1301.845,-0.0,1010.0,-0.0
2025-01-05 07:00:00,2317.4379999999983,2671.0,20589.0,-0.0,-0.0,839.146,1545.416,-0.0,1010.0,-0.0
2025-01-05 08:00:00,4117.455999999998,2671.0,20589.0,-0.0,-0.0,1155.188,2049.356,-0.0,1010.0,-0.0
2025-01-05 09:00:00,-0.0,2477.522000000001,20589.0,-0.0,-0.0,1296.862,2385.316,4789.3,1010.0,-0.0
2025-01-05 10:00:00,-0.0,-0.0,19453.178999999996,-0.0,-0.0,839.146,2301.326,9243.349,1010.0,-0.0
2025-01-05 11:00:00,-0.0,-0.0,16078.619999999997,-0.0,-0.0,632.084,2502.902,12356.394,1010.0,-0.0
2025-01-05 12:00:00,-0.0,-0.0,14782.033999999998,-0.0,-0.0,555.798,2519.7,13218.468,1010.0,-0.0
2025-01-05 13:00:00,-0.0,-0.0,17171.678,-0.0,-0.0,544.9,2192.139,11063.283,1010.0,-0.0
2025-01-05 14:00:00,-0.0,457.0679999999993,20589.0,-0.0,-0.0,523.104,2276.129,6848.699,1010.0,-0.0
2025-01-05 15:00:00,1776.0299999999988,2671.0,20589.0,-0.0,-0.0,664.778,2402.114,2203.078,1010.0,-0.0
2025-01-05 16:00:00,3813.642,2671.0,20589.0,-0.0,-0.0,762.86,2536.498,-0.0,1010.0,-0.0
2025-01-05 17:00:00,4095.454999999998,2671.0,20589.0,-0.0,-0.0,762.86,2645.685,-0.0,1010.0,-0.0
2025-01-05 18:00:00,3473.1440000000002,2671.0,20589.0,-0.0,-0.0,730.166,2603.69,-0.0,1010.0,-0.0
2025-01-05 19:00:00,2625.7170000000006,2671.0,20589.0,-0.0,-0.0,751.962,2343.321,-0.0,1010.0,-0.0
2025-01-05 20:00:00,1634.4760000000024,2671.0,20589.0,-0.0,-0.0,708.37,2066.154,-0.0,1010.0,-0.0
2025-01-05 21:00:00,669.8029999999999,2671.0,20589.0,-0.0,-0.0,806.452,2141.745,-0.0,1010.0,-0.0
2025-01-05 22:00:00,144.6140000000014,2671.0,20589.0,-0.0,-0.0,893.636,2099.75,-0.0,1010.0,-0.0
2025-01-05 23:00:00,-0.0,2501.327000000001,20589.0,-0.0,-0.0,1024.412,2847.261,-0.0,1010.0,-0.0
2025-01-06 00:00:00,-0.0,-0.0,20339.765,-0.0,-0.0,1296.862,3586.373,-0.0,1010.0,-0.0
2025-01-06 01:00:00,-0.0,-0.0,18667.368,-0.0,-0.0,1547.516,4065.116,-0.0,1010.0,-0.0
2025-01-06 02:00:00,-0.0,-0.0,16687.822,-0.0,-0.0,1776.374,5005.804,-0.0,1010.0,-0.0
2025-01-06 03:00:00,-0.0,-0.0,15263.274999999998,-0.0,-0.0,1939.844,6038.881,-0.0,1010.0,-0.0
2025-01-06 04:00:00,-0.0,-0.0,14637.187999999998,-0.0,-0.0,2157.804,6652.008,-0.0,1010.0,-0.0
2025-01-06 05:00:00,-0.0,-0.0,14639.545,-0.0,-0.0,2364.866,6811.589,-0.0,1010.0,-0.0
2025-01-06 06:00:00,-0.0,-0.0,15362.251,-0.0,-0.0,2571.928,6542.821,-0.0,1010.0,-0.0
2025-01-06 07:00:00,-0.0,-0.0,16920.964,-0.0,-0.0,2800.786,6299.25,-0.0,1010.0,-0.0
2025-01-06 08:00:00,-0.0,-0.0,18764.955,-0.0,-0.0,2757.194,6290.851,-0.0,1010.0,-0.0
2025-01-06 09:00:00,-0.0,-0.0,10880.721000000001,-0.0,-0.0,2604.622,6475.629,9387.028,1010.0,-0.0
2025-01-06 10:00:00,-0.0,-0.0,5758.682000000001,-0.0,-0.0,1732.782,5938.093,16810.443,1010.0,-0.0
2025-01-06 11:00:00,-0.0,-0.0,2320.445999999999,-0.0,-0.0,2223.192,5980.088,20019.274,1010.0,-0.0
2025-01-06 12:00:00,-0.0,-0.0,3039.895,-0.0,-0.0,2386.662,6047.28,18726.163,1010.0,-0.0
2025-01-06 13:00:00,-0.0,-0.0,6428.25,-0.0,-0.0,2473.846,5862.502,15038.402,1010.0,-0.0
2025-01-06 14:00:00,-0.0,-0.0,10993.029,-0.0,-0.0,2484.744,5786.911,10153.316,1010.0,-0.0
2025-01-06 15:00:00,-0.0,-0.0,17017.336000000003,-0.0,-0.0,2375.764,5509.744,4406.156,1010.0,-0.0
2025-01-06 16:00:00,-0.0,1897.0599999999977,20589.0,-0.0,-0.0,2397.56,5207.38,-0.0,1010.0,-0.0
2025-01-06 17:00:00,752.3299999999981,2671.0,20589.0,-0.0,-0.0,2473.846,4837.824,-0.0,1010.0,-0.0
2025-01-06 18:00:00,729.5869999999995,2671.0,20589.0,-0.0,-0.0,2462.948,4493.465,-0.0,1010.0,-0.0
2025-01-06 19:00:00,448.6979999999967,2671.0,20589.0,-0.0,-0.0,2288.58,4014.722,-0.0,1010.0,-0.0
2025-01-06 20:00:00,-0.0,2612.415000000001,20589.0,-0.0,-0.0,2114.212,3586.373,-0.0,1010.0,-0.0
2025-01-06 21:00:00,-0.0,2262.66,20589.0,-0.0,-0.0,1972.538,3342.802,-0.0,1010.0,-0.0
2025-01-06 22:00:00,-0.0,2640.679,20589.0,-0.0,-0.0,1231.474,2964.847,-0.0,1010.0,-0.0
2025-01-06 23:00:00,-0.0,1072.4799999999996,20589.0,-0.0,-0.0,1318.658,2838.862,-0.0,1010.0,-0.0
2025-01-07 00:00:00,-0.0,-0.0,20128.501,-0.0,-0.0,1493.026,2746.473,-0.0,1010.0,-0.0
2025-01-07 01:00:00,-0.0,-0.0,19093.337000000003,-0.0,-0.0,1689.19,2746.473,-0.0,1010.0,-0.0
2025-01-07 02:00:00,-0.0,-0.0,18022.880999999998,-0.0,-0.0,1787.272,2964.847,-0.0,1010.0,-0.0
2025-01-07 03:00:00,-0.0,-0.0,17216.377,-0.0,-0.0,2027.028,3401.595,-0.0,1010.0,-0.0
2025-01-07 04:00:00,-0.0,-0.0,17346.67,-0.0,-0.0,1972.538,3426.792,-0.0,1010.0,-0.0
2025-01-07 05:00:00,-0.0,-0.0,18104.607,-0.0,-0.0,1776.374,3200.019,-0.0,1010.0,-0.0
2025-01-07 06:00:00,-0.0,-0.0,18677.477,-0.0,-0.0,1678.292,3099.231,-0.0,1010.0,-0.0
2025-01-07 07:00:00,-0.0,-0.0,19641.466,-0.0,-0.0,1612.904,3107.63,-0.0,1010.0,-0.0
2025-01-07 08:00:00,-0.0,529.8510000000024,20589.0,-0.0,-0.0,1569.312,3048.837,-0.0,1010.0,-0.0
2025-01-07 09:00:00,-0.0,-0.0,15162.953,-0.0,-0.0,1612.904,3342.802,6561.341,1010.0,-0.0
2025-01-07 10:00:00,-0.0,-0.0,11043.74,-0.0,-0.0,1340.454,3300.807,11637.999,1010.0,-0.0
2025-01-07 11:00:00,-0.0,-0.0,9736.508000000002,-0.0,-0.0,1089.8,2645.685,14320.007,1010.0,-0.0
2025-01-07 12:00:00,-0.0,-0.0,10879.053,-0.0,-0.0,784.656,1755.391,14367.9,1010.0,-0.0
2025-01-07 13:00:00,-0.0,-0.0,12996.921999999999,-0.0,-0.0,632.084,1209.456,12739.538,1010.0,-0.0
2025-01-07 14:00:00,-0.0,-0.0,16424.785,-0.0,-0.0,599.39,1041.476,9243.349,1010.0,-0.0
2025-01-07 15:00:00,-0.0,1288.1020000000026,20589.0,-0.0,-0.0,675.676,1167.461,3687.761,1010.0,-0.0
2025-01-07 16:00:00,3193.101999999999,2671.0,20589.0,-0.0,-0.0,806.452,1293.446,-0.0,1010.0,-0.0
2025-01-07 17:00:00,4415.0,2671.0,20589.0,-0.0,835.714,871.84,1293.446,-0.0,1010.0,-0.0
2025-01-07 18:00:00,4415.0,2671.0,20589.0,-0.0,930.015,904.534,1251.451,-0.0,1010.0,-0.0
2025-01-07 19:00:00,4203.929,2671.0,20589.0,-0.0,-0.0,959.024,1285.047,-0.0,1010.0,-0.0
2025-01-07 20:00:00,2975.9429999999993,2671.0,20589.0,-0.0,-0.0,1002.616,1335.441,-0.0,1010.0,-0.0
2025-01-07 21:00:00,1963.565999999999,2671.0,20589.0,-0.0,-0.0,1024.412,1495.022,-0.0,1010.0,-0.0
2025-01-07 22:00:00,2222.6980000000003,2671.0,20589.0,-0.0,-0.0,577.594,772.708,-0.0,1010.0,-0.0
2025-01-07 23:00:00,1815.2979999999989,2671.0,20589.0,-0.0,-0.0,621.186,705.516,-0.0,1010.0,-0.0
2025-01-08 00:00:00,330.40400000000227,2671.0,20589.0,-0.0,-0.0,675.676,671.92,-0.0,1010.0,-0.0
2025-01-08 01:00:00,-0.0,2093.012999999999,20589.0,-0.0,-0.0,762.86,613.127,-0.0,1010.0,-0.0
2025-01-08 02:00:00,-0.0,1216.7300000000032,20589.0,-0.0,-0.0,817.35,671.92,-0.0,1010.0,-0.0
2025-01-08 03:00:00,-0.0,1154.2340000000004,20589.0,-0.0,-0.0,806.452,722.314,-0.0,1010.0,-0.0
2025-01-08 04:00:00,-0.0,1821.1579999999994,20589.0,-0.0,-0.0,860.942,839.9,-0.0,1010.0,-0.0
2025-01-08 05:00:00,1170.393,2671.0,20589.0,-0.0,-0.0,948.126,999.481,-0.0,1010.0,-0.0
2025-01-08 06:00:00,3211.9320000000007,2671.0,20589.0,-0.0,-0.0,1046.208,1175.86,-0.0,1010.0,-0.0
2025-01-08 07:00:00,3748.1670000000013,2671.0,20589.0,-0.0,-0.0,1133.392,1335.441,-0.0,1010.0,-0.0
2025-01-08 08:00:00,4415.0,2671.0,20589.0,-0.0,2327.9080000000004,1231.474,1528.618,-0.0,1010.0,-0.0
2025-01-08 09:00:00,-0.0,81.26800000000367,20589.0,-0.0,-0.0,1198.78,1847.78,9770.172,1010.0,-0.0
2025-01-08 10:00:00,-0.0,-0.0,13955.772,-0.0,-0.0,1089.8,1688.199,16906.229,1010.0,-0.0
2025-01-08 11:00:00,-0.0,-0.0,9244.311000000002,-0.0,-0.0,1111.596,1553.815,21360.278,1010.0,-0.0
2025-01-08 12:00:00,-0.0,-0.0,7292.113000000001,-0.0,-0.0,1264.168,1721.795,22413.924,1010.0,-0.0
2025-01-08 13:00:00,-0.0,-0.0,9694.175,-0.0,-0.0,1405.842,1898.174,19779.809,1010.0,-0.0
2025-01-08 14:00:00,-0.0,-0.0,14659.628000000002,-0.0,-0.0,1689.19,2242.533,14032.649,1010.0,-0.0
2025-01-08 15:00:00,-0.0,1053.6690000000017,20589.0,-0.0,-0.0,1809.068,2334.922,6561.341,1010.0,-0.0
2025-01-08 16:00:00,3683.2890000000007,2671.0,20589.0,-0.0,-0.0,2495.642,2780.069,-0.0,1010.0,-0.0
2025-01-08 17:00:00,2823.850000000002,2671.0,20589.0,-0.0,-0.0,3062.338,3258.812,-0.0,1010.0,-0.0
2025-01-08 18:00:00,1134.6519999999982,2671.0,20589.0,-0.0,-0.0,3334.788,3695.56,-0.0,1010.0,-0.0
2025-01-08 19:00:00,-0.0,2116.774999999998,20589.0,-0.0,-0.0,3302.094,3939.131,-0.0,1010.0,-0.0
2025-01-08 20:00:00,-0.0,226.67699999999968,20589.0,-0.0,-0.0,3225.808,4073.515,-0.0,1010.0,-0.0
2025-01-08 21:00:00,-0.0,-0.0,19941.573999999997,-0.0,-0.0,3149.522,4165.904,-0.0,1010.0,-0.0
2025-01-08 22:00:00,-0.0,-0.0,18088.341,-0.0,-0.0,3541.85,4963.809,-0.0,1010.0,-0.0
2025-01-08 23:00:00,-0.0,-0.0,19990.244,-0.0,-0.0,3530.952,5005.804,-0.0,1010.0,-0.0
2025-01-09 00:00:00,-0.0,-0.0,18097.697,-0.0,-0.0,3574.544,5383.759,-0.0,1010.0,-0.0
2025-01-09 01:00:00,-0.0,-0.0,16897.845999999998,-0.0,-0.0,3607.238,5744.916,-0.0,1010.0,-0.0
2025-01-09 02:00:00,-0.0,-0.0,16064.985,-0.0,-0.0,3748.912,5854.103,-0.0,1010.0,-0.0
2025-01-09 03:00:00,-0.0,-0.0,16387.35,-0.0,-0.0,3705.32,5627.33,-0.0,1010.0,-0.0
2025-01-09 04:00:00,-0.0,-0.0,17340.3,-0.0,-0.0,3596.34,5375.36,-0.0,1010.0,-0.0
2025-01-09 05:00:00,-0.0,-0.0,19259.451999999997,-0.0,-0.0,3487.36,5140.188,-0.0,1010.0,-0.0
2025-01-09 06:00:00,-0.0,869.2170000000006,20589.0,-0.0,-0.0,3400.176,4980.607,-0.0,1010.0,-0.0
2025-01-09 07:00:00,-0.0,1755.0740000000005,20589.0,-0.0,-0.0,3323.89,4737.036,-0.0,1010.0,-0.0
2025-01-09 08:00:00,2658.721999999998,2671.0,20589.0,-0.0,-0.0,3225.808,4451.47,-0.0,1010.0,-0.0
2025-01-09 09:00:00,-0.0,-0.0,16783.047,-0.0,-0.0,2833.48,4266.692,10392.781,1010.0,-0.0
2025-01-09 10:00:00,-0.0,-0.0,10146.204000000002,-0.0,-0.0,2146.906,3779.55,18199.34,1010.0,-0.0
2025-01-09 11:00:00,-0.0,-0.0,5864.999,-0.0,-0.0,1721.884,3141.226,23323.891,1010.0,-0.0
2025-01-09 12:00:00,-0.0,-0.0,4467.628999999999,-0.0,-0.0,1591.108,2847.261,24617.002,1010.0,-0.0
2025-01-09 13:00:00,-0.0,-0.0,7187.733000000002,-0.0,-0.0,1493.026,2729.675,22126.566,1010.0,-0.0
2025-01-09 14:00:00,-0.0,-0.0,13087.377,-0.0,-0.0,1536.618,2822.064,16139.941,1010.0,-0.0
2025-01-09 15:00:00,-0.0,618.6249999999964,20589.0,-0.0,-0.0,1525.72,2670.882,7710.773,1010.0,-0.0
2025-01-09 16:00:00,4415.0,2671.0,20589.0,-0.0,697.7439999999999,1885.354,2502.902,-0.0,1010.0,-0.0
2025-01-09 17:00:00,4415.0,2671.0,20589.0,-0.0,1045.1109999999999,1863.558,2259.331,-0.0,1010.0,-0.0
2025-01-09 18:00:00,4415.0,2671.0,20589.0,-0.0,684.452,1667.394,2066.154,-0.0,1010.0,-0.0
2025-01-09 19:00:00,4415.0,2671.0,20589.0,-0.0,45.76999999999998,1384.046,1814.184,-0.0,1010.0,-0.0
2025-01-09 20:00:00,3333.911,2671.0,20589.0,-0.0,-0.0,1100.698,1755.391,-0.0,1010.0,-0.0
2025-01-09 21:00:00,2347.3899999999994,2671.0,20589.0,-0.0,-0.0,871.84,1931.77,-0.0,1010.0,-0.0
