date,ben_nuclear,ben_hard-coal,ben_gas,ben_oil,ben_other-non-renewables,ben_wind_onshore,ben_wind_offshore,ben_solar_pv,ben_other-renewables,ben_failure
2025-01-01 20:00:00,-0.0,2154.862000000001,20589.0,-0.0,-0.0,1732.782,2049.356,-0.0,1010.0,-0.0
2025-01-01 21:00:00,-0.0,1898.7340000000004,20589.0,-0.0,-0.0,1656.496,1931.77,-0.0,1010.0,-0.0
2025-01-01 22:00:00,-0.0,1014.3329999999987,20589.0,-0.0,-0.0,1634.7,1956.967,-0.0,1010.0,-0.0
2025-01-01 23:00:00,-0.0,2438.4069999999992,20589.0,-0.0,-0.0,1558.414,1856.179,-0.0,1010.0,-0.0
2025-01-02 00:00:00,-0.0,979.1029999999992,20589.0,-0.0,-0.0,1547.516,1839.381,-0.0,1010.0,-0.0
2025-01-02 01:00:00,-0.0,9.12000000000262,20589.0,-0.0,-0.0,1569.312,1948.568,-0.0,1010.0,-0.0
2025-01-02 02:00:00,-0.0,-0.0,19743.761,-0.0,-0.0,1678.292,2124.947,-0.0,1010.0,-0.0
2025-01-02 03:00:00,-0.0,-0.0,19663.963,-0.0,-0.0,1678.292,2141.745,-0.0,1010.0,-0.0
2025-01-02 04:00:00,-0.0,-0.0,20335.032,-0.0,-0.0,1602.006,1998.962,-0.0,1010.0,-0.0
2025-01-02 05:00:00,-0.0,1436.3840000000018,20589.0,-0.0,-0.0,1471.23,1797.386,-0.0,1010.0,-0.0
2025-01-02 06:00:00,679.9329999999973,2671.0,20589.0,-0.0,-0.0,1340.454,1570.613,-0.0,1010.0,-0.0
2025-01-02 07:00:00,1422.7890000000007,2671.0,20589.0,-0.0,-0.0,1198.78,1419.431,-0.0,1010.0,-0.0
2025-01-02 08:00:00,4415.0,2671.0,20589.0,-0.0,18.047000000000025,1035.31,1318.643,-0.0,1010.0,-0.0
2025-01-02 09:00:00,1126.2390000000014,2671.0,20589.0,-0.0,-0.0,882.738,1234.653,4310.37,1010.0,-0.0
2025-01-02 10:00:00,-0.0,506.83599999999933,20589.0,-0.0,-0.0,490.41,898.693,8477.061,1010.0,-0.0
2025-01-02 11:00:00,-0.0,-0.0,18503.306,-0.0,-0.0,370.532,663.521,11350.641,1010.0,-0.0
2025-01-02 12:00:00,-0.0,-0.0,17955.040999999997,-0.0,-0.0,316.042,571.132,11733.785,1010.0,-0.0
2025-01-02 13:00:00,-0.0,-0.0,19619.691,-0.0,-0.0,272.45,596.329,10057.53,1010.0,-0.0
2025-01-02 14:00:00,75.65200000000186,2671.0,20589.0,-0.0,-0.0,250.654,629.925,6369.769,1010.0,-0.0
2025-01-02 15:00:00,4239.291000000001,2671.0,20589.0,-0.0,-0.0,326.94,604.728,1772.041,1010.0,-0.0
2025-01-02 16:00:00,4415.0,2671.0,20589.0,-0.0,1563.449,446.818,562.733,-0.0,1010.0,-0.0
2025-01-02 17:00:00,4415.0,2671.0,20589.0,-0.0,1845.85,468.614,537.536,-0.0,1010.0,-0.0
2025-01-02 18:00:00,4415.0,2671.0,20589.0,-0.0,1323.6299999999999,381.43,503.94,-0.0,1010.0,-0.0
2025-01-02 19:00:00,4415.0,2671.0,20589.0,-0.0,329.10799999999995,305.144,436.748,-0.0,1010.0,-0.0
2025-01-02 20:00:00,3504.5830000000024,2671.0,20589.0,-0.0,-0.0,250.654,310.763,-0.0,1010.0,-0.0
2025-01-02 21:00:00,2677.865999999998,2671.0,20589.0,-0.0,-0.0,196.164,251.97,-0.0,1010.0,-0.0
2025-01-02 22:00:00,1929.369999999999,2671.0,20589.0,-0.0,-0.0,185.266,302.364,-0.0,1010.0,-0.0
2025-01-02 23:00:00,2702.1709999999985,2671.0,20589.0,-0.0,-0.0,163.47,344.359,-0.0,1010.0,-0.0
2025-01-03 00:00:00,1482.278000000002,2671.0,20589.0,-0.0,-0.0,174.368,386.354,-0.0,1010.0,-0.0
2025-01-03 01:00:00,540.5869999999995,2671.0,20589.0,-0.0,-0.0,185.266,445.147,-0.0,1010.0,-0.0
2025-01-03 02:00:00,-0.0,2483.9979999999996,20589.0,-0.0,-0.0,207.062,503.94,-0.0,1010.0,-0.0
2025-01-03 03:00:00,-0.0,2427.095000000001,20589.0,-0.0,-0.0,217.96,461.945,-0.0,1010.0,-0.0
2025-01-03 04:00:00,332.6959999999999,2671.0,20589.0,-0.0,-0.0,217.96,470.344,-0.0,1010.0,-0.0
2025-01-03 05:00:00,1718.204999999998,2671.0,20589.0,-0.0,-0.0,207.062,562.733,-0.0,1010.0,-0.0
2025-01-03 06:00:00,3207.722999999998,2671.0,20589.0,-0.0,-0.0,239.756,663.521,-0.0,1010.0,-0.0
2025-01-03 07:00:00,3417.1630000000005,2671.0,20589.0,-0.0,-0.0,305.144,898.693,-0.0,1010.0,-0.0
2025-01-03 08:00:00,4415.0,2671.0,20589.0,-0.0,1856.1860000000001,392.328,957.486,-0.0,1010.0,-0.0
2025-01-03 09:00:00,4415.0,2671.0,20589.0,-0.0,259.70900000000006,403.226,1007.88,2155.185,1010.0,-0.0
2025-01-03 10:00:00,2449.8520000000026,2671.0,20589.0,-0.0,-0.0,294.246,1117.067,4549.835,1010.0,-0.0
2025-01-03 11:00:00,905.1579999999994,2671.0,20589.0,-0.0,-0.0,185.266,957.486,6226.09,1010.0,-0.0
2025-01-03 12:00:00,269.0229999999974,2671.0,20589.0,-0.0,-0.0,196.164,839.9,6752.913,1010.0,-0.0
2025-01-03 13:00:00,1216.612000000001,2671.0,20589.0,-0.0,-0.0,250.654,881.895,5890.839,1010.0,-0.0
2025-01-03 14:00:00,3078.6090000000004,2671.0,20589.0,-0.0,-0.0,305.144,957.486,3687.761,1010.0,-0.0
2025-01-03 15:00:00,4415.0,2671.0,20589.0,-0.0,1004.8030000000001,435.92,1108.668,622.609,1010.0,-0.0
2025-01-03 16:00:00,4415.0,2671.0,20589.0,-0.0,728.507,653.88,1570.613,-0.0,1010.0,-0.0
2025-01-03 17:00:00,4415.0,2671.0,20589.0,-0.0,339.4849999999999,860.942,1906.573,-0.0,1010.0,-0.0
2025-01-03 18:00:00,3660.506999999998,2671.0,20589.0,-0.0,-0.0,882.738,2057.755,-0.0,1010.0,-0.0
2025-01-03 19:00:00,1846.964,2671.0,20589.0,-0.0,-0.0,860.942,2570.094,-0.0,1010.0,-0.0
2025-01-03 20:00:00,-0.0,1927.1159999999982,20589.0,-0.0,-0.0,1100.698,3477.186,-0.0,1010.0,-0.0
2025-01-03 21:00:00,-0.0,142.85499999999956,20589.0,-0.0,-0.0,1514.822,4006.323,-0.0,1010.0,-0.0
2025-01-03 22:00:00,-0.0,292.6720000000023,20589.0,-0.0,-0.0,1547.516,3258.812,-0.0,1010.0,-0.0
2025-01-03 23:00:00,-0.0,1537.7079999999987,20589.0,-0.0,-0.0,1493.026,2805.266,-0.0,1010.0,-0.0
2025-01-04 00:00:00,-0.0,682.5380000000005,20589.0,-0.0,-0.0,1285.964,2536.498,-0.0,1010.0,-0.0
2025-01-04 01:00:00,-0.0,-0.0,19836.196,-0.0,-0.0,1198.78,3158.024,-0.0,1010.0,-0.0
2025-01-04 02:00:00,-0.0,-0.0,17950.659,-0.0,-0.0,1362.25,4275.091,-0.0,1010.0,-0.0
2025-01-04 03:00:00,-0.0,-0.0,16962.716,-0.0,-0.0,1830.864,4871.42,-0.0,1010.0,-0.0
2025-01-04 04:00:00,-0.0,-0.0,17379.985999999997,-0.0,-0.0,2353.968,4653.046,-0.0,1010.0,-0.0
2025-01-04 05:00:00,-0.0,-0.0,18862.41,-0.0,-0.0,2571.928,4518.662,-0.0,1010.0,-0.0
2025-01-04 06:00:00,-0.0,-0.0,20375.240999999998,-0.0,-0.0,2659.112,4644.647,-0.0,1010.0,-0.0
2025-01-04 07:00:00,-0.0,-0.0,20499.692000000003,-0.0,-0.0,2789.888,4871.42,-0.0,1010.0,-0.0
2025-01-04 08:00:00,87.93099999999686,2671.0,20589.0,-0.0,-0.0,2811.684,5165.385,-0.0,1010.0,-0.0
2025-01-04 09:00:00,-0.0,-0.0,19238.212,-0.0,-0.0,2778.99,5467.749,4454.049,1010.0,-0.0
2025-01-04 10:00:00,-0.0,-0.0,15131.887999999999,-0.0,-0.0,2005.232,5266.173,9530.707,1010.0,-0.0
2025-01-04 11:00:00,-0.0,-0.0,10164.384000000004,-0.0,-0.0,1983.436,5266.173,14320.007,1010.0,-0.0
2025-01-04 12:00:00,-0.0,-0.0,7478.454000000001,-0.0,-0.0,2016.13,5383.759,16714.657,1010.0,-0.0
2025-01-04 13:00:00,-0.0,-0.0,8529.912999999997,-0.0,-0.0,2353.968,5618.931,15134.188,1010.0,-0.0
2025-01-04 14:00:00,-0.0,-0.0,12158.205999999998,-0.0,-0.0,3105.93,6022.083,10392.781,1010.0,-0.0
2025-01-04 15:00:00,-0.0,-0.0,16658.618000000002,-0.0,-0.0,4141.24,6526.023,3975.119,1010.0,-0.0
2025-01-04 16:00:00,-0.0,-0.0,19096.971,-0.0,-0.0,5056.672,7080.357,-0.0,1010.0,-0.0
2025-01-04 17:00:00,-0.0,-0.0,18141.038,-0.0,-0.0,5743.246,7424.716,-0.0,1010.0,-0.0
2025-01-04 18:00:00,-0.0,-0.0,16928.198,-0.0,-0.0,6059.288,7441.514,-0.0,1010.0,-0.0
2025-01-04 19:00:00,-0.0,-0.0,15838.997999999998,-0.0,-0.0,6190.064,7239.938,-0.0,1010.0,-0.0
2025-01-04 20:00:00,-0.0,-0.0,14705.862000000001,-0.0,-0.0,6135.574,7021.564,-0.0,1010.0,-0.0
2025-01-04 21:00:00,-0.0,-0.0,14362.186,-0.0,-0.0,5917.614,6719.2,-0.0,1010.0,-0.0
2025-01-04 22:00:00,-0.0,-0.0,15374.73,-0.0,-0.0,5002.182,5980.088,-0.0,1010.0,-0.0
2025-01-04 23:00:00,-0.0,-0.0,16081.458999999999,-0.0,-0.0,4969.488,6274.053,-0.0,1010.0,-0.0
2025-01-05 00:00:00,-0.0,-0.0,14590.562999999998,-0.0,-0.0,5002.182,6257.255,-0.0,1010.0,-0.0
2025-01-05 01:00:00,-0.0,-0.0,14491.56,-0.0,-0.0,4904.1,5543.34,-0.0,1010.0,-0.0
2025-01-05 02:00:00,-0.0,-0.0,14466.875,-0.0,-0.0,4642.548,5232.577,-0.0,1010.0,-0.0
2025-01-05 03:00:00,-0.0,-0.0,15157.452,-0.0,-0.0,4261.118,4787.43,-0.0,1010.0,-0.0
2025-01-05 04:00:00,-0.0,-0.0,15697.319999999998,-0.0,-0.0,3923.28,5039.4,-0.0,1010.0,-0.0
2025-01-05 05:00:00,-0.0,-0.0,16631.673,-0.0,-0.0,3977.77,5400.557,-0.0,1010.0,-0.0
2025-01-05 06:00:00,-0.0,-0.0,18037.283,-0.0,-0.0,4130.342,5249.375,-0.0,1010.0,-0.0
2025-01-05 07:00:00,-0.0,-0.0,17664.218,-0.0,-0.0,4250.22,5358.562,-0.0,1010.0,-0.0
2025-01-05 08:00:00,-0.0,-0.0,19675.485,-0.0,-0.0,4359.2,5753.315,-0.0,1010.0,-0.0
2025-01-05 09:00:00,-0.0,-0.0,15135.281000000003,-0.0,-0.0,4457.282,5996.886,5124.551,1010.0,-0.0
2025-01-05 10:00:00,-0.0,-0.0,12216.061000000002,-0.0,-0.0,4282.914,5417.355,9099.67,1010.0,-0.0
2025-01-05 11:00:00,-0.0,-0.0,10383.779999999999,-0.0,-0.0,3672.626,4963.809,11733.785,1010.0,-0.0
2025-01-05 12:00:00,-0.0,-0.0,9532.221,-0.0,-0.0,3127.726,4854.622,12787.431,1010.0,-0.0
2025-01-05 13:00:00,-0.0,-0.0,10719.626,-0.0,-0.0,3029.644,4955.41,11494.32,1010.0,-0.0
2025-01-05 14:00:00,-0.0,-0.0,13190.547,-0.0,-0.0,3607.238,4997.405,8141.81,1010.0,-0.0
2025-01-05 15:00:00,-0.0,-0.0,16609.805999999997,-0.0,-0.0,4217.526,5392.158,3352.51,1010.0,-0.0
2025-01-05 16:00:00,-0.0,-0.0,19050.184,-0.0,-0.0,4882.304,5778.512,-0.0,1010.0,-0.0
2025-01-05 17:00:00,-0.0,-0.0,19310.826,-0.0,-0.0,5165.652,5694.522,-0.0,1010.0,-0.0
2025-01-05 18:00:00,-0.0,-0.0,18668.428,-0.0,-0.0,5231.04,5610.532,-0.0,1010.0,-0.0
2025-01-05 19:00:00,-0.0,-0.0,17531.127,-0.0,-0.0,5089.366,5820.507,-0.0,1010.0,-0.0
2025-01-05 20:00:00,-0.0,-0.0,16232.619000000002,-0.0,-0.0,4947.692,5971.689,-0.0,1010.0,-0.0
2025-01-05 21:00:00,-0.0,-0.0,15648.999000000002,-0.0,-0.0,4904.1,5870.901,-0.0,1010.0,-0.0
2025-01-05 22:00:00,-0.0,-0.0,15708.24,-0.0,-0.0,4936.794,5324.966,-0.0,1010.0,-0.0
2025-01-05 23:00:00,-0.0,-0.0,16549.439,-0.0,-0.0,5067.57,5114.991,-0.0,1010.0,-0.0
2025-01-06 00:00:00,-0.0,-0.0,14828.14,-0.0,-0.0,5056.672,5140.188,-0.0,1010.0,-0.0
2025-01-06 01:00:00,-0.0,-0.0,13797.34,-0.0,-0.0,4925.896,5341.764,-0.0,1010.0,-0.0
2025-01-06 02:00:00,-0.0,-0.0,13163.912,-0.0,-0.0,4773.324,5341.764,-0.0,1010.0,-0.0
2025-01-06 03:00:00,-0.0,-0.0,12845.623,-0.0,-0.0,4762.426,5450.951,-0.0,1010.0,-0.0
2025-01-06 04:00:00,-0.0,-0.0,12983.731,-0.0,-0.0,4729.732,5568.537,-0.0,1010.0,-0.0
2025-01-06 05:00:00,-0.0,-0.0,13228.335000000001,-0.0,-0.0,4598.956,5803.709,-0.0,1010.0,-0.0
2025-01-06 06:00:00,-0.0,-0.0,14087.21,-0.0,-0.0,4391.894,5912.896,-0.0,1010.0,-0.0
2025-01-06 07:00:00,-0.0,-0.0,15533.914,-0.0,-0.0,4359.2,5996.886,-0.0,1010.0,-0.0
2025-01-06 08:00:00,-0.0,-0.0,17432.192,-0.0,-0.0,4413.69,5728.118,-0.0,1010.0,-0.0
2025-01-06 09:00:00,-0.0,-0.0,16792.803,-0.0,-0.0,4500.874,5560.138,2155.185,1010.0,-0.0
2025-01-06 10:00:00,-0.0,-0.0,16943.578,-0.0,-0.0,3541.85,5257.774,4118.798,1010.0,-0.0
2025-01-06 11:00:00,-0.0,-0.0,16043.452,-0.0,-0.0,3574.544,5257.774,5268.23,1010.0,-0.0
2025-01-06 12:00:00,-0.0,-0.0,15589.768,-0.0,-0.0,3596.34,5299.769,5316.123,1010.0,-0.0
2025-01-06 13:00:00,-0.0,-0.0,15763.179000000002,-0.0,-0.0,3541.85,5459.35,4645.621,1010.0,-0.0
2025-01-06 14:00:00,-0.0,-0.0,16944.036,-0.0,-0.0,3389.278,5711.32,2969.366,1010.0,-0.0
2025-01-06 15:00:00,-0.0,-0.0,18544.694,-0.0,-0.0,3836.096,6047.28,478.93,1010.0,-0.0
2025-01-06 16:00:00,-0.0,-0.0,18715.4,-0.0,-0.0,4489.976,6517.624,-0.0,1010.0,-0.0
2025-01-06 17:00:00,-0.0,-0.0,18539.409999999996,-0.0,-0.0,5165.652,7239.938,-0.0,1010.0,-0.0
2025-01-06 18:00:00,-0.0,-0.0,17728.585999999996,-0.0,-0.0,5547.082,7290.332,-0.0,1010.0,-0.0
2025-01-06 19:00:00,-0.0,-0.0,16656.705,-0.0,-0.0,5579.776,7399.519,-0.0,1010.0,-0.0
2025-01-06 20:00:00,-0.0,-0.0,15532.106,-0.0,-0.0,5601.572,7374.322,-0.0,1010.0,-0.0
2025-01-06 21:00:00,-0.0,-0.0,14909.890999999998,-0.0,-0.0,5623.368,7214.741,-0.0,1010.0,-0.0
2025-01-06 22:00:00,-0.0,-0.0,15135.842999999999,-0.0,-0.0,5089.366,6794.791,-0.0,1010.0,-0.0
2025-01-06 23:00:00,-0.0,-0.0,12569.475999999999,-0.0,-0.0,5111.162,7038.362,-0.0,1010.0,-0.0
2025-01-07 00:00:00,-0.0,-0.0,11304.748,-0.0,-0.0,4991.284,6987.968,-0.0,1010.0,-0.0
2025-01-07 01:00:00,-0.0,-0.0,10596.64,-0.0,-0.0,5132.958,6702.402,-0.0,1010.0,-0.0
2025-01-07 02:00:00,-0.0,-0.0,9676.062,-0.0,-0.0,5220.142,6752.796,-0.0,1010.0,-0.0
2025-01-07 03:00:00,-0.0,-0.0,9558.452000000001,-0.0,-0.0,5176.55,6735.998,-0.0,1010.0,-0.0
2025-01-07 04:00:00,-0.0,-0.0,9599.563999999998,-0.0,-0.0,5405.408,6484.028,-0.0,1010.0,-0.0
2025-01-07 05:00:00,-0.0,-0.0,9794.688,-0.0,-0.0,5656.062,6299.25,-0.0,1010.0,-0.0
2025-01-07 06:00:00,-0.0,-0.0,9971.285,-0.0,-0.0,5503.49,6509.225,-0.0,1010.0,-0.0
2025-01-07 07:00:00,-0.0,-0.0,10331.047999999999,-0.0,-0.0,5514.388,7021.564,-0.0,1010.0,-0.0
2025-01-07 08:00:00,-0.0,-0.0,11822.261,-0.0,-0.0,5579.776,7029.963,-0.0,1010.0,-0.0
2025-01-07 09:00:00,-0.0,-0.0,11898.892,-0.0,-0.0,5775.94,7063.559,622.609,1010.0,-0.0
2025-01-07 10:00:00,-0.0,-0.0,13012.508999999998,-0.0,-0.0,5078.468,6324.447,1532.576,1010.0,-0.0
2025-01-07 11:00:00,-0.0,-0.0,12898.794999999998,-0.0,-0.0,5045.774,6097.674,2346.757,1010.0,-0.0
2025-01-07 12:00:00,-0.0,-0.0,10977.754,-0.0,-0.0,5100.264,6895.579,3400.403,1010.0,-0.0
2025-01-07 13:00:00,-0.0,-0.0,9823.881000000001,-0.0,-0.0,5132.958,7382.721,3831.44,1010.0,-0.0
2025-01-07 14:00:00,-0.0,-0.0,10015.002,-0.0,-0.0,4969.488,7617.893,3304.617,1010.0,-0.0
2025-01-07 15:00:00,-0.0,-0.0,11958.814000000002,-0.0,-0.0,4566.262,7701.883,1772.041,1010.0,-0.0
2025-01-07 16:00:00,-0.0,-0.0,15006.127999999997,-0.0,-0.0,4402.792,7727.08,-0.0,1010.0,-0.0
2025-01-07 17:00:00,-0.0,-0.0,16902.068,-0.0,-0.0,4631.65,7710.282,-0.0,1010.0,-0.0
2025-01-07 18:00:00,-0.0,-0.0,16938.887,-0.0,-0.0,4806.018,7601.095,-0.0,1010.0,-0.0
2025-01-07 19:00:00,-0.0,-0.0,15967.686000000002,-0.0,-0.0,4871.406,7491.908,-0.0,1010.0,-0.0
2025-01-07 20:00:00,-0.0,-0.0,14972.474000000002,-0.0,-0.0,4871.406,7391.12,-0.0,1010.0,-0.0
2025-01-07 21:00:00,-0.0,-0.0,14589.210000000001,-0.0,-0.0,4631.65,7223.14,-0.0,1010.0,-0.0
2025-01-07 22:00:00,-0.0,-0.0,14682.767,-0.0,-0.0,4250.22,6610.013,-0.0,1010.0,-0.0
2025-01-07 23:00:00,-0.0,-0.0,14366.144,-0.0,-0.0,3999.566,5963.29,-0.0,1010.0,-0.0
2025-01-08 00:00:00,-0.0,-0.0,13783.133000000002,-0.0,-0.0,3705.32,5484.547,-0.0,1010.0,-0.0
2025-01-08 01:00:00,-0.0,-0.0,13241.49,-0.0,-0.0,3574.544,5324.966,-0.0,1010.0,-0.0
2025-01-08 02:00:00,-0.0,-0.0,12749.924,-0.0,-0.0,3345.686,5123.39,-0.0,1010.0,-0.0
2025-01-08 03:00:00,-0.0,-0.0,12531.644,-0.0,-0.0,3378.38,5240.976,-0.0,1010.0,-0.0
2025-01-08 04:00:00,-0.0,-0.0,12799.403999999999,-0.0,-0.0,3520.054,5526.542,-0.0,1010.0,-0.0
2025-01-08 05:00:00,-0.0,-0.0,14441.251,-0.0,-0.0,3672.626,5686.123,-0.0,1010.0,-0.0
2025-01-08 06:00:00,-0.0,-0.0,16465.656,-0.0,-0.0,3629.034,5795.31,-0.0,1010.0,-0.0
2025-01-08 07:00:00,-0.0,-0.0,17257.907,-0.0,-0.0,3672.626,6156.467,-0.0,1010.0,-0.0
2025-01-08 08:00:00,-0.0,-0.0,20009.275999999998,-0.0,-0.0,4010.464,6215.26,-0.0,1010.0,-0.0
2025-01-08 09:00:00,-0.0,-0.0,18017.469,-0.0,-0.0,4272.016,6408.437,2203.078,1010.0,-0.0
2025-01-08 10:00:00,-0.0,-0.0,16420.996000000003,-0.0,-0.0,3999.566,6735.998,3831.44,1010.0,-0.0
2025-01-08 11:00:00,-0.0,-0.0,14904.154000000002,-0.0,-0.0,4075.852,7298.731,4358.263,1010.0,-0.0
2025-01-08 12:00:00,-0.0,-0.0,13543.481000000003,-0.0,-0.0,4489.976,7609.494,4454.049,1010.0,-0.0
2025-01-08 13:00:00,-0.0,-0.0,13028.377000000004,-0.0,-0.0,4718.834,7651.489,4789.3,1010.0,-0.0
2025-01-08 14:00:00,-0.0,-0.0,13266.108000000002,-0.0,-0.0,4522.67,7609.494,4597.728,1010.0,-0.0
2025-01-08 15:00:00,-0.0,-0.0,14921.722,-0.0,-0.0,4631.65,7685.085,2442.543,1010.0,-0.0
2025-01-08 16:00:00,-0.0,-0.0,16468.779,-0.0,-0.0,5176.55,7802.671,-0.0,1010.0,-0.0
2025-01-08 17:00:00,-0.0,-0.0,15878.523,-0.0,-0.0,5917.614,7869.863,-0.0,1010.0,-0.0
2025-01-08 18:00:00,-0.0,-0.0,14519.517,-0.0,-0.0,6408.024,7903.459,-0.0,1010.0,-0.0
2025-01-08 19:00:00,-0.0,-0.0,12798.491,-0.0,-0.0,6789.454,7937.055,-0.0,1010.0,-0.0
2025-01-08 20:00:00,-0.0,-0.0,10810.15,-0.0,-0.0,7094.598,7962.252,-0.0,1010.0,-0.0
2025-01-08 21:00:00,-0.0,-0.0,9705.088,-0.0,-0.0,7301.66,7962.252,-0.0,1010.0,-0.0
2025-01-08 22:00:00,-0.0,-0.0,9308.345000000001,-0.0,-0.0,7072.802,7953.853,-0.0,1010.0,-0.0
2025-01-08 23:00:00,-0.0,-0.0,10242.957000000002,-0.0,-0.0,7138.19,7953.853,-0.0,1010.0,-0.0
2025-01-09 00:00:00,-0.0,-0.0,8355.03,-0.0,-0.0,7552.314,7928.656,-0.0,1010.0,-0.0
2025-01-09 01:00:00,-0.0,-0.0,7372.848,-0.0,-0.0,7661.294,7911.858,-0.0,1010.0,-0.0
2025-01-09 02:00:00,-0.0,-0.0,6486.198000000001,-0.0,-0.0,7955.54,7878.262,-0.0,1010.0,-0.0
2025-01-09 03:00:00,-0.0,-0.0,6340.728000000001,-0.0,-0.0,8119.01,7878.262,-0.0,1010.0,-0.0
2025-01-09 04:00:00,-0.0,-0.0,7013.010999999999,-0.0,-0.0,8064.52,7819.469,-0.0,1010.0,-0.0
2025-01-09 05:00:00,-0.0,-0.0,8733.383000000002,-0.0,-0.0,7933.744,7785.873,-0.0,1010.0,-0.0
2025-01-09 06:00:00,-0.0,-0.0,10620.5,-0.0,-0.0,7944.642,7911.858,-0.0,1010.0,-0.0
2025-01-09 07:00:00,-0.0,-0.0,11272.622,-0.0,-0.0,8064.52,7911.858,-0.0,1010.0,-0.0
2025-01-09 08:00:00,-0.0,-0.0,14555.998,-0.0,-0.0,7977.336,7844.666,-0.0,1010.0,-0.0
2025-01-09 09:00:00,-0.0,-0.0,15165.098,-0.0,-0.0,7628.6,7735.479,526.823,1010.0,-0.0
2025-01-09 10:00:00,-0.0,-0.0,15982.348,-0.0,-0.0,6604.188,7466.711,1005.753,1010.0,-0.0
2025-01-09 11:00:00,-0.0,-0.0,15430.994999999999,-0.0,-0.0,6625.984,7592.696,1197.325,1010.0,-0.0
2025-01-09 12:00:00,-0.0,-0.0,15957.728,-0.0,-0.0,5841.328,7340.726,1245.218,1010.0,-0.0
2025-01-09 13:00:00,-0.0,-0.0,17366.713,-0.0,-0.0,5209.244,6744.397,1053.646,1010.0,-0.0
2025-01-09 14:00:00,-0.0,-0.0,18223.077999999998,-0.0,-0.0,4925.896,6576.417,622.609,1010.0,-0.0
2025-01-09 15:00:00,-0.0,-0.0,18565.554,-0.0,-0.0,4795.12,6206.861,239.465,1010.0,-0.0
2025-01-09 16:00:00,-0.0,-0.0,19123.325,-0.0,-0.0,4489.976,5887.699,-0.0,1010.0,-0.0
2025-01-09 17:00:00,-0.0,-0.0,19678.852000000003,-0.0,-0.0,4119.444,5845.704,-0.0,1010.0,-0.0
2025-01-09 18:00:00,-0.0,-0.0,19475.864999999998,-0.0,-0.0,3759.81,5669.325,-0.0,1010.0,-0.0
2025-01-09 19:00:00,-0.0,-0.0,18880.875,-0.0,-0.0,3421.972,5434.153,-0.0,1010.0,-0.0
2025-01-09 20:00:00,-0.0,-0.0,18166.869000000002,-0.0,-0.0,3127.726,4997.405,-0.0,1010.0,-0.0
2025-01-09 21:00:00,-0.0,-0.0,17588.312,-0.0,-0.0,2942.46,4804.228,-0.0,1010.0,-0.0
